emp_no,first_name,last_name,from_date,salary,title
103019,Jungsoon,Wissmann,1998-03-09,59255,Staff
103007,Zhiguo,Openshaw,2002-02-19,45076,Staff
210721,Ayonca,Oppitz,1999-04-03,40000,Staff
31361,Jouko,Danley,1999-02-25,40000,Staff
102950,Atreye,Schauser,1992-04-17,40000,Staff
210731,Renee,Benantar,1991-12-18,43592,Staff
259595,Monique,Furedi,1992-04-17,40000,Staff
102942,Gretta,Vilarrasa,1985-02-27,69181,Staff
210747,Doohun,Bratten,1990-01-01,64836,Staff
210751,Sanjeeva,Syrotiuk,1988-03-14,87726,Staff
102884,Dinkar,Valette,1995-04-15,90450,Staff
251011,Yongdong,Delgrange,1998-03-08,40000,Staff
210765,Yuguang,Leppanen,1999-01-04,59687,Staff
102859,Nishit,Morrin,1989-07-23,40000,Staff
102857,Mack,Tiemann,1991-02-17,60978,Staff
210777,Hideo,Gihr,1996-02-14,72041,Staff
102856,Bogdan,Peron,1988-10-21,40000,Staff
210781,Yongdong,Shigei,1998-05-12,70547,Staff
210794,Kellyn,Quaggetto,1996-05-26,76619,Staff
210796,Evgueni,Miara,1999-11-05,50816,Staff
210797,Sastry,Orsini,1998-08-09,60988,Staff
210802,Christoph,Perz,1993-12-10,43776,Staff
210807,Yuqun,Zucker,1998-12-27,40000,Staff
102826,Guozhong,Picco,1999-02-21,53703,Staff
102810,Jiafu,Birsak,1988-08-15,69623,Staff
102802,Mechthild,Speek,1990-02-09,76174,Staff
102768,Gretta,Conti,1999-12-22,40000,Staff
210839,Divier,Luders,1997-01-24,58081,Staff
102764,Marsja,Siochi,1998-10-15,75557,Staff
210857,Denis,Serot,1998-11-19,74113,Staff
10326,Masali,Czap,1998-09-02,40000,Staff
102741,Palash,Naumovich,1994-03-31,54333,Staff
14589,Shawna,Narahari,1999-04-02,40000,Staff
210883,Miquel,Kropf,1998-05-29,83343,Staff
102738,Ramya,Tchuente,1987-04-13,40000,Staff
251062,DeForest,Reeken,1993-12-15,69818,Staff
31313,Qunsheng,Tsukune,1992-01-06,48508,Staff
31266,Barna,Compeau,1997-12-13,80850,Staff
251076,Rasiah,Gini,1994-02-27,50010,Staff
102728,Make,Jiang,1997-05-03,59476,Staff
102727,Kiyomitsu,Raczkowsky,1999-02-06,62886,Staff
102708,Xinglin,Marletta,1988-02-22,54392,Staff
31260,Elliott,Schaaf,1998-08-13,55673,Staff
31189,Shounak,Erdmenger,1989-01-31,54937,Staff
102692,Saniya,Lindenbaum,1997-07-02,66030,Staff
31161,Lena,Jiafu,1995-10-28,54331,Staff
102673,Stamatina,Vigier,1996-06-11,71501,Staff
31117,Navin,Plumb,1994-09-02,68993,Staff
102621,Jingling,Erez,1996-09-01,40000,Staff
102580,Shawna,Siepmann,1989-08-21,50988,Staff
259614,Doohun,Heuter,1999-07-18,40000,Staff
102542,Subbu,Theuretzbacher,1992-11-11,40000,Staff
31106,Oscal,Kulisch,1985-03-25,40000,Staff
102529,Waiman,Manders,1994-04-07,40000,Staff
211008,Ziva,Vecchi,1998-02-20,82570,Staff
211009,Unal,Barriga,1985-10-10,70089,Staff
211011,Willard,Picco,2001-06-02,60066,Staff
102494,Heping,Rosiles,1995-12-08,59643,Staff
211031,Shaibal,Bodoff,1994-03-25,40000,Staff
102470,Xiaoheng,Back,1993-10-30,71844,Staff
211040,Jaihie,Nitsch,1987-04-08,64462,Staff
102460,Hideyuki,Welham,1996-10-31,80606,Staff
31017,Geoffry,Kitsuregawa,2000-09-12,80497,Staff
102417,Erzsebet,Zambonelli,1999-10-30,53536,Staff
251124,Owen,Akiyama,1988-05-10,53964,Staff
102373,Marke,Muhling,1994-11-02,52329,Staff
30991,Jaber,Andreotta,1996-08-08,88541,Staff
102371,Chenxi,Chenoweth,1987-09-29,56227,Staff
102363,Malu,Portugali,1998-04-13,74900,Staff
102289,Jaber,Simkin,1997-12-07,67967,Staff
102288,Babette,Kusalik,1995-05-06,43984,Staff
102253,Pradeep,Koblitz,1993-10-25,98307,Staff
251137,Huai,Hemaspaandra,1993-03-16,66849,Staff
102116,Katsuo,Brickell,1992-07-08,70288,Staff
102105,Hironobu,Schwartzbauer,1990-01-22,45137,Staff
211163,Ranga,Joslin,1985-04-16,64665,Staff
102101,Nobuyoshi,Jullig,1992-06-26,40000,Staff
30960,Ute,Belinskaya,1996-01-27,71725,Staff
211188,Xiaobin,Alblas,1989-03-17,42950,Staff
102068,Zhilian,Bergere,1993-03-03,67377,Staff
102019,Mohammad,Ullian,1990-11-09,87038,Staff
211207,Gino,Schmiedel,1992-09-05,59233,Staff
101973,Yucel,Kilgore,1988-02-23,65051,Staff
101968,Charlene,Kawashimo,2000-02-24,57272,Staff
101960,Yakichi,Gulik,1990-06-04,41404,Staff
211215,Pramod,Rossi,1991-12-22,40000,Staff
101957,Kerhong,Egerstedt,1997-12-11,85524,Staff
251157,Takanari,Welham,1989-11-18,40000,Staff
211237,Franziska,Dengi,2002-07-07,46409,Staff
101945,Supot,Serra,1993-07-17,40000,Staff
30931,Jongsuk,Limongiello,1996-11-29,80317,Staff
101934,Roselyn,Rosin,1986-02-16,54038,Staff
101907,Jianhao,England,1999-08-19,86139,Staff
101895,Aruna,Bodoff,2001-12-29,49631,Staff
211264,Mart,Schneeberger,1997-08-18,62602,Staff
211278,Elvis,Rodham,1993-11-17,40000,Staff
251182,Goh,Dulli,1986-04-04,82238,Staff
30923,Chandrasekaran,Ellozy,1995-07-16,52403,Staff
101878,Tetsushi,Stroustrup,1991-01-16,69019,Staff
101869,Zhanqiu,Siprelle,1986-12-26,84820,Staff
101868,Evgueni,Douceur,1996-08-11,44303,Staff
211304,Bowen,Hainaut,1997-01-30,76185,Staff
101866,Hidekazu,Rothe,1990-09-18,40000,Staff
101855,Sven,Majewski,1991-10-18,59799,Staff
101833,Cordelia,Couchot,1988-07-27,63069,Staff
211320,Ayonca,Middleton,1999-12-06,52181,Staff
211332,Laurentiu,Shihab,1998-11-07,55095,Staff
30861,Mani,Cusworth,1997-04-23,71160,Staff
101803,Goa,Bain,1993-08-15,69127,Staff
211350,Deborah,Zeilberger,1999-11-04,40000,Staff
101788,Yuichiro,Sadowsky,1997-01-13,40000,Staff
211361,Garnet,Candan,1985-03-19,56240,Staff
101768,Houman,Marakhovsky,1992-02-27,58966,Staff
251215,Kazuhisa,Kulisch,1991-11-08,53274,Staff
251216,Nechama,Tsunoo,1988-10-01,66261,Staff
101757,Xiaopeng,Malabarba,1998-11-04,40000,Staff
101754,Udi,McClurg,1991-10-14,45772,Staff
101729,Toong,Herbst,1991-05-04,72945,Staff
14564,Tadahiro,Christ,1998-12-04,62163,Staff
101712,Irene,Badr,1994-07-12,40000,Staff
101690,Dante,Lally,2001-01-26,75873,Staff
101687,Jayson,Milicic,1997-12-19,59404,Staff
259629,Sergi,Yemenis,1988-01-05,40000,Staff
101677,Abdelkader,Rahimi,1999-05-11,61881,Staff
251228,Nishit,Demos,1990-06-26,71050,Staff
101670,Moriyoshi,Weisert,1991-12-02,40452,Staff
251234,Edwin,Maierhofer,2000-01-20,41604,Staff
211430,Udo,Gyimothy,1996-06-16,93749,Staff
101662,Murthy,Fordan,1991-05-07,42456,Staff
101637,Subir,Azuma,1995-03-30,46260,Staff
101612,Elvia,Herber,1996-09-21,100313,Staff
101562,Eben,Akaboshi,2001-10-03,63759,Staff
211470,Domenico,Lorcy,1989-12-09,44921,Staff
211479,Arvind,Reghbati,1990-07-11,70520,Staff
211486,Byong,Zucker,1991-10-10,40000,Staff
101561,Arch,Hebden,1989-02-13,52973,Staff
14548,Raimond,Ernst,1994-06-06,40000,Staff
251240,Fun,Demos,1998-07-18,72660,Staff
251253,Susumu,Petersohn,1999-05-01,58513,Staff
101542,Kauko,Nollmann,2000-07-23,67280,Staff
101535,Gudjon,Hegner,1995-05-08,40000,Staff
251260,Xuejun,Alpin,1999-09-07,53970,Staff
11113,Shahab,Peng,1985-11-30,66401,Staff
30851,Ortrun,Castellani,1987-05-12,73710,Staff
211542,Fan,Perly,1994-03-06,56124,Staff
251265,Pasqua,Luks,1990-04-03,52565,Staff
101505,Dietrich,Gornas,1986-10-17,74018,Staff
211568,Maha,Escriba,1988-04-03,40000,Staff
211571,Takahira,Pehl,1995-05-15,61408,Staff
211576,Gilbert,Oaver,1997-02-11,78240,Staff
30824,Subbu,Bellone,1986-06-21,49016,Staff
211583,Idoia,Acton,1995-04-20,40000,Staff
101477,Kenroku,Piazza,1986-11-02,40000,Staff
211594,Candida,Karlin,1999-10-30,69884,Staff
211596,Indrajit,Naumovich,1999-06-20,60413,Staff
101396,Guther,Pellegrinelli,1989-08-23,53873,Staff
101381,Munehiko,Menhoudj,2001-11-01,70667,Staff
101373,Neven,Driscoll,1992-03-20,50706,Staff
11112,Boaz,Mukaidono,1995-04-28,40000,Staff
101371,Mayuko,Wossner,1998-10-24,73508,Staff
101365,Fumitake,Solovay,1999-11-16,80809,Staff
101341,Munehiro,Kieras,1991-09-27,40000,Staff
101313,Manton,Garnham,1997-03-23,67155,Staff
101309,Yucel,Ghazalie,1995-06-14,64871,Staff
211672,Mabhin,Georg,1998-05-19,46214,Staff
101308,Richara,Conia,1997-06-23,49682,Staff
30788,Kazuhisa,Schaft,1991-07-22,63849,Staff
101303,Mitchel,Slaats,2002-03-03,47095,Staff
101298,Mabhin,Conia,1998-10-10,89101,Staff
211704,Lene,Spataro,1999-08-14,89251,Staff
101295,Guther,Verspoor,1996-02-17,66643,Staff
101252,Constantino,Speer,1988-11-30,41874,Staff
211715,Vishu,Tomescu,1992-03-14,40000,Staff
30784,Along,Griswold,1998-08-22,77026,Staff
101250,Shaleah,Bail,1993-11-16,67730,Staff
101248,Jinya,Garnier,1999-08-31,40000,Staff
211748,Stafford,Matteis,2002-06-01,40000,Staff
211757,Jianhui,Paludetto,1989-09-14,40000,Staff
101204,Nikolaus,Schmiedel,1994-12-30,40000,Staff
211766,Nechama,Maksimenko,1994-08-03,54571,Staff
211767,Sariel,Pokrovskii,1994-04-06,40000,Staff
211768,Aron,Avouris,1996-01-06,58343,Staff
101203,Subhrajyoti,Thambidurai,1989-12-06,40000,Staff
211775,Uriel,Haddadi,1997-12-13,70064,Staff
101177,Shir,Linares,1996-09-24,85501,Staff
211779,Teunis,Anandan,2001-12-16,56005,Staff
101172,Nevio,Schoegge,1988-03-19,101642,Staff
30744,Khatoun,Fadgyas,1988-04-15,46573,Staff
101140,Shahar,Bottner,1993-09-17,76054,Staff
101116,Danny,Strandh,1995-01-10,40138,Staff
101098,Maya,Norsworthy,1987-07-23,54008,Staff
30705,Satoru,Teitelbaum,1997-01-02,55385,Staff
211831,Kensyu,Rahier,1998-12-27,62005,Staff
101083,Francesca,Anily,1994-01-04,64291,Staff
30689,Jeong,Potthoff,1985-06-14,43243,Staff
101076,Manu,Gammage,1997-08-23,50363,Staff
101072,Jiong,Carrera,1994-11-03,49008,Staff
211844,Naftali,Heyers,2000-02-11,47449,Staff
14544,Licheng,Janetzko,1990-04-04,104153,Staff
101052,Byong,Qiwen,1999-06-18,40000,Staff
101014,Pintsang,Jansen,1998-06-15,66678,Staff
100988,Dung,Malinowski,1995-03-14,40000,Staff
211862,Arvin,Kavanagh,1998-04-02,44909,Staff
211872,Hiroyasu,Boudaillier,1993-05-31,40000,Staff
30672,Theirry,Luff,1999-01-06,83681,Staff
211875,Venkatesan,Azevdeo,2001-06-04,55218,Staff
100966,Sham,Range,1999-12-09,55898,Staff
100965,Lucian,Bultermann,1990-05-04,85601,Staff
100946,Zengping,Lundstrom,1997-09-08,75708,Staff
100933,Uli,Taneja,1986-03-27,74993,Staff
30670,Lillian,Zizka,1997-06-27,70748,Staff
251324,Yaghout,Schiettecatte,1990-01-17,64611,Staff
11092,Narain,Stamatiou,2002-04-25,78588,Staff
211928,Abdelwaheb,Kopetz,1999-11-22,79843,Staff
100924,Moni,Sewelson,1994-12-11,44259,Staff
211931,Sailaja,Maksimenko,1986-07-22,40000,Staff
259660,Kristinn,Melter,1986-07-17,73666,Staff
211955,Goncalo,Perri,1993-03-12,66377,Staff
30663,Gurbir,Sigstam,1988-08-22,69262,Staff
100899,Tse,Zastre,1996-10-24,74573,Staff
100889,Mariusz,Spelt,1990-04-30,40000,Staff
211974,Dinah,Salinas,1996-03-05,59021,Staff
100822,Piyush,Swift,1997-09-04,40000,Staff
211984,Nimmagadda,Kalefeld,1998-06-21,54891,Staff
211987,Giri,Rehfuss,1994-12-01,40000,Staff
30662,Basil,Pouyioutas,1993-01-31,85441,Staff
211997,Sachio,Decleir,1989-01-21,69614,Staff
100821,Georg,Zucker,1992-06-13,42260,Staff
212015,Pascal,Kinley,1991-08-04,40000,Staff
212040,Bangqing,Lunt,1986-07-01,97847,Staff
212042,Sigeru,Brizzi,1993-04-09,46054,Staff
100808,Sastry,Hasham,1996-05-08,68177,Staff
30661,Kiyokazu,Genin,1998-10-21,51977,Staff
100800,Denny,Zhiwei,1990-07-14,95246,Staff
100790,Nigel,Serna,1997-01-12,44662,Staff
251361,Xinglin,Levergood,2000-03-17,88040,Staff
212066,Francoise,Schwartzburd,1997-03-07,58883,Staff
100787,Ewing,Sury,1999-07-02,60396,Staff
100725,Zvonko,Maliniak,1998-02-18,87150,Staff
100686,True,Beausoleil,1987-06-14,75314,Staff
212094,Alassane,Schmezko,1995-02-09,40000,Staff
100665,Valery,Parhami,1995-06-05,48618,Staff
100657,Luisa,Hutton,1994-11-13,80741,Staff
100648,Fumiko,Petersohn,1998-06-27,40000,Staff
30624,Gou,Rosiles,1997-10-09,66064,Staff
30588,Chandrasekaran,Tokunaga,1997-06-30,40000,Staff
100633,Adit,Rusterholz,1997-01-18,66325,Staff
212120,Sailaja,Schneeberger,1993-05-18,50618,Staff
14526,Arne,Grabner,1997-06-20,60761,Staff
100618,Karlis,Itschner,1990-09-02,55566,Staff
100591,Serif,Esposito,1995-02-25,76978,Staff
100584,Yifei,Baranowski,1995-01-30,72330,Staff
251384,Sreekrishna,Cmelik,1990-04-13,56038,Staff
212141,Slavian,Leijenhorst,1990-07-30,72249,Staff
30555,Dante,Hiraishi,2001-05-11,92164,Staff
212153,Monique,Goodrum,1992-05-26,74334,Staff
212155,Danil,Marquardt,1992-09-30,40000,Staff
212157,Shrikanth,Binkley,1986-04-10,74197,Staff
14524,Nobuyoshi,Trogemann,1996-01-06,104682,Staff
100565,Giri,Dusink,1995-05-23,53492,Staff
100555,Lucien,Gecsel,1988-08-13,70189,Staff
100534,Aamer,Luga,1996-04-08,95161,Staff
251394,Berthier,Hmelo,1999-02-06,70416,Staff
100508,Masami,Begiun,1999-04-22,40000,Staff
30546,Janalee,Oehlmann,1994-10-30,50375,Staff
212177,Barun,Shrader,1995-11-07,51656,Staff
212178,Alagu,Lodder,1988-05-08,60800,Staff
14509,Danil,Aloia,1995-12-17,40000,Staff
100488,Kayoko,Luce,1993-06-07,88627,Staff
212188,Kiam,Arlazarov,1998-09-15,58931,Staff
251404,Ipke,Schapire,1987-11-04,89837,Staff
100473,Jeane,Lortz,1997-11-17,40000,Staff
212208,Garnet,Mitina,1994-12-15,51128,Staff
30515,Surveyors,Walstra,1998-05-12,46146,Staff
212213,Jaideep,Ozery,1996-10-11,55352,Staff
30509,Keiichiro,Comellas,1988-04-29,88983,Staff
212215,Marie,Oehlmann,1997-12-21,40000,Staff
30508,Herbert,Aloisi,1997-02-03,76313,Staff
212228,Moti,Percebois,1996-10-15,55647,Staff
212230,Aluzio,Rohrbach,1990-01-31,48325,Staff
212236,Jianhui,Papsdorf,1993-07-07,40000,Staff
100419,Jaana,Leivant,1992-01-10,64722,Staff
212244,Muneo,Conte,1998-02-23,40000,Staff
212249,Lunjin,Tramer,1995-03-02,56148,Staff
100408,Kaijung,Anick,1996-07-01,44307,Staff
251438,Pantung,Silva,1992-07-24,40000,Staff
100406,Yoshinari,Coors,1985-10-11,67911,Staff
100361,Roselyn,Masaki,2000-01-27,43414,Staff
251450,Yishai,Setiz,1997-11-12,56422,Staff
100297,Jamaludin,Paludetto,1995-11-25,77078,Staff
100292,Takanari,Zambonelli,1986-10-10,47883,Staff
100279,Mingdong,Gustavson,1998-03-03,71734,Staff
30466,Sumant,Giaccio,1991-02-20,78285,Staff
100274,Fei,Miyakawa,1986-10-07,67036,Staff
100270,Krassimir,Capobianchi,1994-07-11,48025,Staff
30441,Janche,Lorin,1997-01-22,42747,Staff
251456,Tua,Raney,1997-09-26,86599,Staff
100232,Sven,Lodder,1993-01-29,45619,Staff
100230,Honesty,Egerstedt,1992-12-10,75862,Staff
212330,Jouko,Oxenboll,1995-04-19,64547,Staff
259682,Zine,Shobatake,1992-08-21,40000,Staff
14497,Armond,Molenkamp,1997-11-08,55199,Staff
212338,Kamakshi,Leijenhorst,1987-07-01,50350,Staff
100195,Pasqua,Rusmann,2000-01-27,40000,Staff
30425,Rimli,Akazan,1988-10-28,86775,Staff
100183,Florina,Rosiles,1995-09-08,40000,Staff
30372,Xiadong,Maccarone,1994-05-04,41315,Staff
100172,Selwyn,Kranzdorf,1992-01-16,59207,Staff
100170,Alagu,Fiutem,1998-11-04,70152,Staff
100129,Guther,Meszaros,1997-05-25,40000,Staff
212411,Tadanori,Waymire,1996-09-11,40000,Staff
212413,Sanjiv,Limongiello,1999-03-02,74133,Staff
100042,Raimond,Turnbull,2000-01-11,84331,Staff
212423,Reinhold,Demke,1988-09-07,72970,Staff
100039,Junsik,Zlotek,2000-10-10,43216,Staff
100036,Gudjon,Madeira,1998-12-15,40000,Staff
30362,Taizo,Beidas,1998-11-26,97680,Staff
100032,Jaewoo,Papsdorf,1988-01-20,40000,Staff
100022,Iara,Lindenbaum,1985-02-04,58805,Staff
99988,Matt,Motley,1999-04-21,69595,Staff
212465,Aran,Parascandalo,1996-02-08,42298,Staff
99972,Jaana,Schaaf,1998-05-07,79948,Staff
212482,Lubomir,Angiulli,1998-02-09,55971,Staff
30332,Nathalie,Oppitz,1992-07-08,84544,Staff
99966,Masali,Ferretti,1997-09-26,70517,Staff
30319,Tomofumi,Driscoll,1999-04-28,40348,Staff
212501,Aksel,Bridgland,1991-01-28,46597,Staff
99956,Leen,Streng,1996-04-02,40000,Staff
99920,Cullen,Candan,2002-01-25,53582,Staff
30309,Jayesh,Azevdeo,1997-04-12,41215,Staff
212514,Babette,Tchuente,1999-02-10,74823,Staff
212516,Taizo,Tasistro,1992-02-24,40000,Staff
30305,Pramod,Chappelet,1990-05-31,66002,Staff
99919,Boalin,Jenevein,1989-01-31,40000,Staff
99909,Stafford,Coorg,1999-09-22,72338,Staff
99903,Boriana,Tsukune,1996-11-11,40000,Staff
212548,Snehasis,Crouzet,1997-05-27,71958,Staff
212550,Arch,Cappelli,1998-04-15,40000,Staff
212560,Shietung,Pappas,1997-12-26,57029,Staff
99880,Herbert,Conti,1987-08-20,50558,Staff
30269,Dharmaraja,Valtorta,1992-10-16,40000,Staff
212591,Sigeru,Ravishankar,1988-08-30,46201,Staff
30260,Trygve,Feinberg,1992-08-12,105455,Staff
99855,Roselyn,Krohn,1990-10-19,84320,Staff
251512,Yuriy,Shackel,1989-10-29,83226,Staff
212642,Mandell,Brookman,1999-10-09,94767,Staff
99836,Mani,Terekhov,1993-08-15,71093,Staff
212644,Garnik,Theuretzbacher,1997-10-20,81734,Staff
99832,Avishai,Alameldin,1996-05-30,99722,Staff
30240,Berry,Merks,1991-03-29,103696,Staff
99815,Khue,Nooteboom,1999-11-04,43189,Staff
99798,Phillip,Boguraev,1997-10-04,40000,Staff
212662,Keiichiro,Picel,1990-12-04,47513,Staff
212664,Arunas,Atrawala,1990-10-11,40000,Staff
212667,Shichao,Linares,1999-08-01,65737,Staff
99767,Haldon,Lorho,1993-08-23,78949,Staff
99763,Eben,Riexinger,1992-03-06,40434,Staff
212678,Nikolaus,Cappello,1998-08-07,58729,Staff
251517,Katsuyuki,Guerreiro,1998-03-13,49961,Staff
99750,Boalin,Jarecki,1997-03-22,68033,Staff
212705,Mori,Rothe,1991-05-28,66983,Staff
99732,Mong,Aloia,1996-04-07,63630,Staff
99729,Dmitri,Porenta,1988-06-22,64728,Staff
212708,Adhemar,Hofstetter,1989-04-23,40000,Staff
212723,Haldon,Nooteboom,1988-05-21,40000,Staff
99714,Leah,Azevdeo,1996-02-28,75333,Staff
99705,Souichi,Bahr,1989-11-04,47335,Staff
212737,Eckart,Mitchem,1985-10-17,72645,Staff
99692,Huican,Cmelik,1990-06-13,40000,Staff
212742,Gal,Melter,1993-04-20,69846,Staff
99688,Christophe,Noriega,1985-03-01,61170,Staff
30179,Shirish,Krzyzanowski,1989-10-04,76390,Staff
14490,Tran,Azulay,1994-09-27,60770,Staff
212765,Marco,Schaar,1992-12-28,40000,Staff
212780,Yuchang,Asser,1994-09-09,91383,Staff
212784,Satyanarayana,Demos,1994-01-11,68888,Staff
99647,Toshiko,Katzenelson,1999-01-26,79840,Staff
99643,Beshir,Babu,1985-05-03,58318,Staff
30147,Richard,Bennet,1999-09-02,40000,Staff
99616,Peternela,Bierman,1999-02-28,75400,Staff
99546,Kazuhiro,Lorys,1998-11-09,88906,Staff
212800,Lihong,Hardjono,1991-05-16,55155,Staff
212801,Aram,Sifakis,1997-02-25,82845,Staff
251553,Udo,Bahi,1995-05-20,81224,Staff
251565,Gill,Vuskovic,1985-11-06,68433,Staff
30114,Mikhail,Asrin,1989-04-24,77989,Staff
212843,Danel,Engelmann,1993-09-01,40000,Staff
30103,Murthy,Gini,1991-01-11,81159,Staff
212871,Zhanqiu,Range,1998-09-08,68747,Staff
99498,Chiradeep,Vadhan,1989-08-03,80427,Staff
99487,Aran,Uehara,1990-07-08,70778,Staff
212902,Shounak,Speckmann,1996-12-25,51491,Staff
99484,Goncalo,Knightly,1999-07-25,76761,Staff
99481,Arnd,Akaboshi,1994-10-23,81880,Staff
99476,Shahaf,Laventhal,1999-12-09,40000,Staff
99451,Guenter,Riexinger,1991-12-09,60516,Staff
212921,Kwangsub,Goodrum,1991-05-15,80218,Staff
99433,Limsoon,Krupka,1996-09-04,67269,Staff
251590,Shigeichiro,Nitsch,1999-06-13,83295,Staff
212946,Kwun,Eiter,1988-03-28,40000,Staff
99422,Kotesh,Navazio,1986-04-26,67111,Staff
99400,Hitomi,Decaestecker,1985-09-20,66797,Staff
99395,Dmitri,Sury,1993-11-08,83759,Staff
99394,Ranan,Monarch,1992-04-02,59429,Staff
212978,Samphel,Monkewich,1994-11-18,64262,Staff
212985,Akeno,Papsdorf,1997-07-17,72106,Staff
99370,Xinglin,Kilgore,1994-07-16,87071,Staff
212991,Jovan,Delgrande,1991-03-29,106452,Staff
99360,Bedrich,Raczkowsky,1999-05-01,44565,Staff
99336,Mechthild,Syrzycki,1991-01-28,95446,Staff
99331,Jongsuk,Zeidenstein,1998-11-08,40000,Staff
99319,Dzung,Gadepally,1996-04-21,47941,Staff
99317,Fay,Shihab,1999-08-06,57175,Staff
14455,Kwangyoen,Sabnani,1990-12-31,63969,Staff
99307,Moto,Thibadeau,1987-08-23,60796,Staff
99300,Claudi,Bolotov,1989-02-09,64910,Staff
213017,Younwoo,Binding,1995-09-15,43015,Staff
99272,Yuriy,Birge,1999-02-16,61261,Staff
99271,Pranav,Siepmann,1992-03-15,40000,Staff
213025,Kinh,Nourani,1986-10-04,40000,Staff
213035,Shuichi,Nitsche,1991-04-07,61301,Staff
213039,Oldrich,Docker,1991-12-30,92281,Staff
99257,Lene,Homond,1995-11-01,85741,Staff
213045,Lijia,Garnick,1992-03-08,56872,Staff
99253,Genki,Maccarone,1997-07-17,59645,Staff
251615,Sadok,Winter,2000-05-09,40000,Staff
99207,Shao,Ghalwash,1996-11-02,40000,Staff
213069,Sajjad,Mikschl,1999-10-16,53589,Staff
30047,Utpal,Schlumberger,1991-08-17,49750,Staff
259696,Henk,Iwayama,1995-12-11,40000,Staff
213083,Wonhee,Nishimukai,1995-02-06,78667,Staff
251669,Subhrajyoti,Daescu,1988-11-15,55298,Staff
213098,Martijn,Christ,1989-12-16,109760,Staff
29989,Zorica,Borstler,1997-04-02,40000,Staff
99171,Kazuyasu,Syrotiuk,1995-08-26,48063,Staff
99085,Junsik,Honiden,1999-04-09,70111,Staff
99083,Sanjoy,Horswill,1996-07-10,77783,Staff
29955,Dannz,Bondorf,1997-03-15,40000,Staff
99064,Marin,Trogemann,1995-09-29,75908,Staff
213126,Maia,Kolvik,1990-09-07,62165,Staff
99050,Stevo,Krichel,1988-06-10,78899,Staff
213137,Kensei,Muniz,1992-06-24,50629,Staff
99014,Adly,Siprelle,1985-12-11,68063,Staff
213144,Patricio,Luon,1985-08-12,94603,Staff
98996,Parke,Kalloufi,1998-06-25,52930,Staff
213155,Mayuri,Kermarrec,1995-03-29,53925,Staff
213158,Frederique,Marquardt,1997-11-03,48413,Staff
98991,Malu,Willoner,1990-09-24,40000,Staff
29946,Shooichi,McClure,1985-08-15,55355,Staff
98961,Visit,Khasidashvili,1998-12-27,40000,Staff
98946,Jungsoon,Pleszkun,1998-02-20,40000,Staff
213196,Geoff,Chaudhury,1994-05-09,42494,Staff
259700,Ronghao,Hebert,1998-03-27,44806,Staff
98919,Jackson,Pulkowski,1992-07-22,40000,Staff
29927,Kwun,Schiettecatte,1993-05-14,40000,Staff
98918,Perry,Kopetz,1999-09-22,40358,Staff
98913,Toshimori,Fabrizio,1987-03-21,64924,Staff
98904,Gio,Wallrath,2001-09-19,50482,Staff
98889,Xiaoqiang,Pezzoli,1996-07-26,53429,Staff
213247,Steve,Tagansky,1992-04-28,68811,Staff
98874,Karsten,Hiraishi,1997-06-24,89673,Staff
213266,Yinghua,Georgakopoulos,1993-12-29,74021,Staff
213268,Anoosh,Pouyioutas,1998-12-04,81484,Staff
29913,Falguni,Rajala,1994-08-03,63670,Staff
251695,Paddy,Oskamp,1990-07-11,40000,Staff
29899,Yinghua,Juneja,1998-01-20,75004,Staff
98869,Lucian,Swen,1998-07-22,87390,Staff
213305,Takahira,Farris,1995-06-06,68091,Staff
98843,Kwangyoen,Chartres,1997-02-08,77308,Staff
213316,Richard,Kading,1991-08-19,42926,Staff
213317,Kellie,Juneja,1991-05-01,51353,Staff
98840,Uwe,Ushiama,1992-06-21,40000,Staff
98823,Tesuya,Hartvigsen,1988-08-06,52979,Staff
213334,Mikhail,Kolinko,1999-11-23,81502,Staff
98807,Aloys,Hanratty,1998-03-28,49505,Staff
29870,Troy,Stranks,1997-12-09,58013,Staff
98798,Baoqiu,Lichtner,1993-10-19,77057,Staff
98793,Stevo,Merey,1996-05-20,40000,Staff
98732,Nikolaus,Baca,1991-02-15,40000,Staff
98717,Chenyi,Oaver,1998-03-02,57315,Staff
213378,Hatsukazu,Pardalos,1995-09-12,53788,Staff
98699,Karsten,Koyama,1985-03-16,40000,Staff
251709,Dmitry,Lorin,1986-05-05,40000,Staff
213391,Weidon,Gunderson,1990-12-24,53165,Staff
251711,Zhonghui,Sankaranarayanan,1999-12-24,48399,Staff
29849,Phule,Peha,1992-10-02,40000,Staff
98697,JiYoung,Harbusch,1998-05-31,61359,Staff
251724,Oguz,Ramaiah,1999-11-06,40000,Staff
29836,Kazuhiko,Ossenbruggen,1989-10-21,48323,Staff
98660,Radoslaw,Rabehasaina,1993-08-15,40000,Staff
98618,Bojan,Merle,1997-02-18,40000,Staff
98595,Syozo,Kaminger,1995-12-20,79874,Staff
29835,Harjit,Nyrup,1991-01-23,68960,Staff
251746,Mabry,Ranai,1999-11-24,41758,Staff
98571,Stevo,Curless,1993-06-17,73426,Staff
